year,make,model,trim,body,transmission,vin,state,condition,odometer,color,interior,seller,mmr,sellingprice,saledate
2015,Volvo,V60,T5,Wagon,automatic,yv1612sb7f1201733,wa,39.0,11890.0,black,black,volvo na rep/world omni,28900.0,28700.0,Wed Feb 11 2015 04:50:00 GMT-0800 (PST)
2015,Volvo,V60,T5,Wagon,automatic,yv1612sb7f1201201,wa,42.0,18608.0,gray,black,volvo na rep/world omni,29500.0,29500.0,Wed Jan 07 2015 13:00:00 GMT-0800 (PST)
2015,Volvo,V60,T5,Wagon,automatic,yv1612sb1f1201629,wa,4.0,11896.0,silver,black,volvo na rep/world omni,28900.0,29000.0,Wed Feb 11 2015 04:50:00 GMT-0800 (PST)
2015,Volvo,XC70,T6,Wagon,automatic,yv4902nb3f1196349,wa,48.0,11153.0,gold,brown,volvo na rep/world omni,32800.0,32250.0,Wed Jan 07 2015 13:00:00 GMT-0800 (PST)
2015,Volvo,V60,T5,Wagon,automatic,yv1612sb6f1202288,wa,37.0,10513.0,silver,black,volvo na rep/world omni,29100.0,29000.0,Wed Feb 04 2015 04:30:00 GMT-0800 (PST)
2015,Dodge,Dart,SXT,Sedan,automatic,1c3cdfbb1fd172806,fl,49.0,313.0,gray,black,tdaf remarketing,12850.0,14900.0,Tue Dec 23 2014 09:00:00 GMT-0800 (PST)
2015,Chrysler,200,Limited,Sedan,automatic,1c3cccab9fn507744,tx,36.0,6534.0,blue,gray,chrysler capital,15700.0,15000.0,Wed Dec 31 2014 10:30:00 GMT-0800 (PST)
2015,Chevrolet,Tahoe,LT,SUV,automatic,1gnscbkc8fr164482,fl,5.0,10859.0,silver,black,enterprise veh exchange/rental,42100.0,42750.0,Mon Dec 22 2014 09:30:00 GMT-0800 (PST)
2015,Chevrolet,Tahoe,LT,SUV,automatic,1gnscbkc5fr156629,fl,46.0,11696.0,gray,gray,enterprise veh exchange/rental,42200.0,42800.0,Tue Dec 23 2014 09:30:00 GMT-0800 (PST)
2015,Chevrolet,Suburban,LT,SUV,automatic,1gnscjkc4fr192967,fl,47.0,17005.0,white,tan,enterprise veh exchange/rental,44600.0,44400.0,Mon Dec 22 2014 09:30:00 GMT-0800 (PST)
2015,Kia,Sorento,LX,SUV,automatic,5xykt3a63fg555824,nv,47.0,21981.0,white,beige,kia motors america  inc,19000.0,18800.0,Fri Feb 06 2015 04:00:00 GMT-0800 (PST)
2015,Mazda,CX-5,Touring,SUV,automatic,jm3ke2cy1f0438596,fl,5.0,12160.0,black,gray,enterprise veh exchange/rental,19900.0,20200.0,Mon Dec 22 2014 09:30:00 GMT-0800 (PST)
2015,Kia,Optima,LX,Sedan,automatic,5xxgm4a72fg395540,fl,49.0,616.0,silver,gray,tdaf remarketing,15700.0,16200.0,Tue Jan 06 2015 01:00:00 GMT-0800 (PST)
2015,GMC,Yukon,SLT,SUV,automatic,1gks2bkc6fr122148,tn,38.0,12378.0,white,gray,wells fargo dealer services,52400.0,54400.0,Tue Dec 23 2014 10:30:00 GMT-0800 (PST)
2015,Kia,Sorento,LX,SUV,automatic,5xyktca64fg578464,nv,5.0,13913.0,black,gray,kia motors america  inc,20900.0,20000.0,Wed Dec 31 2014 12:00:00 GMT-0800 (PST)
2015,Kia,Sorento,LX,SUV,automatic,5xyktca60fg565744,nv,47.0,10304.0,black,black,kia motors america  inc,21000.0,21000.0,Wed Dec 31 2014 12:00:00 GMT-0800 (PST)
2015,Chevrolet,Silverado 2500HD,LT,Crew Cab,automatic,1gc1kve88ff145819,tx,3.0,4562.0,silver,black,express car & truck rental,43000.0,43000.0,Tue Dec 23 2014 10:10:00 GMT-0800 (PST)
2015,Chevrolet,Silverado 2500HD,LT,Crew Cab,automatic,1gb1kve82ff136876,co,37.0,6449.0,white,black,ars/express car and truck rental inc,43500.0,41500.0,Wed Feb 11 2015 04:00:00 GMT-0800 (PST)
2015,BMW,X1,xDrive28i,SUV,automatic,wbavl1c56fvy26418,fl,49.0,4127.0,white,red,ebenzz motors,32200.0,34300.0,Tue Dec 23 2014 09:30:00 GMT-0800 (PST)
2015,Chevrolet,Malibu,LT,Sedan,automatic,1g11d5sl5ff160760,ga,2.0,7460.0,gray,black,enterprise vehicle exchange / tra / rental / tulsa,16500.0,12000.0,Thu Jan 08 2015 12:30:00 GMT-0800 (PST)
2015,Chevrolet,Camaro,SS,Coupe,manual,2g1fg1ew7f9126176,fl,5.0,789.0,black,black,david j leahy jr,29800.0,30000.0,Thu Feb 05 2015 01:50:00 GMT-0800 (PST)
2015,Chevrolet,Silverado 3500HD,Work Truck,Crew Cab,automatic,1gc4kyc84ff142918,pa,4.0,4148.0,white,gray,capps rent a car,39700.0,39000.0,Wed Jan 28 2015 01:30:00 GMT-0800 (PST)
2015,Chevrolet,Suburban,LT,SUV,automatic,1gnskjkc5fr193094,md,2.0,15643.0,white,black,enterprise-tra,47900.0,35100.0,Tue Jan 13 2015 13:00:00 GMT-0800 (PST)
2015,Chevrolet,Tahoe,LT,SUV,automatic,1gnskbkc5fr160893,tn,5.0,20587.0,white,gray,enterprise veh exchange/rental,42800.0,44600.0,Wed Dec 31 2014 10:30:00 GMT-0800 (PST)
2015,Chevrolet,Traverse,LT,SUV,automatic,1gnkrgkd2fj106435,il,4.0,9331.0,black,gray,gm remarketing,26900.0,26900.0,Thu Feb 19 2015 03:00:00 GMT-0800 (PST)
2015,Chevrolet,Tahoe,LT,SUV,automatic,1gnscbkcxfr151748,tn,5.0,19529.0,black,black,wholesale inc # 2,42200.0,42500.0,Wed Jan 21 2015 02:30:00 GMT-0800 (PST)
2015,Chevrolet,Suburban,LT,SUV,automatic,1gnskjkc3fr166458,mi,48.0,14060.0,gray,black,enterprise veh exchange/rental,48200.0,47000.0,Thu Jan 08 2015 09:30:00 GMT-0800 (PST)
2015,Kia,Sorento,LX,SUV,automatic,5xykt3a64fg555234,fl,48.0,23325.0,silver,gray,kia motors america  inc,18800.0,18500.0,Wed Feb 11 2015 01:30:00 GMT-0800 (PST)
2015,Nissan,Altima,2.5 S,Sedan,automatic,1n4al3ap1fc122131,fl,41.0,6810.0,silver,black,florida auto financial group,15250.0,15800.0,Tue Dec 23 2014 09:30:00 GMT-0800 (PST)
2015,Kia,Sorento,LX,SUV,automatic,5xykt3a68fg556872,fl,47.0,19530.0,silver,gray,kia motors america  inc,19050.0,18400.0,Wed Feb 11 2015 01:30:00 GMT-0800 (PST)
2015,GMC,Yukon,SLT,SUV,automatic,1gks1bkc9fr192844,tn,47.0,17949.0,gray,gray,enterprise veh exchange/rental,49900.0,45000.0,Tue Dec 23 2014 10:30:00 GMT-0800 (PST)
2015,Honda,Fit,EX,Hatchback,automatic,3hggk5h85fm729618,ca,5.0,16.0,blue,black,american honda motor company,15900.0,16700.0,Thu Jan 15 2015 04:00:00 GMT-0800 (PST)
2015,Kia,Sorento,LX,SUV,automatic,5xykt3a61fg579474,fl,49.0,7747.0,—,beige,kia motors finance,19100.0,18200.0,Tue Jan 06 2015 01:30:00 GMT-0800 (PST)
2015,Hyundai,Elantra,SE,Sedan,automatic,5npdh4ae7fh564347,ca,2.0,4106.0,red,gray,dollar thrifty/tra,13950.0,7300.0,Wed Dec 31 2014 15:10:00 GMT-0800 (PST)
2015,Hyundai,Elantra,SE,Sedan,automatic,5npdh4aexfh581529,ca,3.0,3831.0,blue,gray,enterprise vehicle exchange / tra / rental / tulsa,13950.0,10300.0,Tue Dec 30 2014 13:00:00 GMT-0800 (PST)
2015,Honda,Fit,EX,Hatchback,automatic,3hggk5h85fm715766,ca,46.0,23.0,blue,black,american honda motor company,15900.0,16800.0,Thu Jan 15 2015 04:00:00 GMT-0800 (PST)
2015,Kia,Sorento,LX,SUV,automatic,5xykt3a67fg556782,fl,5.0,14751.0,white,tan,kia motors america  inc,19300.0,19300.0,Wed Feb 11 2015 01:30:00 GMT-0800 (PST)
2015,Kia,Sorento,LX,SUV,automatic,5xykt3a62fg555894,fl,47.0,20641.0,silver,gray,kia motors america  inc,18950.0,18100.0,Wed Feb 11 2015 01:30:00 GMT-0800 (PST)
2015,Mazda,CX-5,Touring,SUV,automatic,jm3ke4cy1f0431918,fl,24.0,14782.0,blue,beige,florida auto financial group,20800.0,18100.0,Mon Dec 22 2014 09:30:00 GMT-0800 (PST)
2015,Hyundai,Sonata,SE,Sedan,automatic,5npe24af4fh051359,ca,1.0,2324.0,silver,—,enterprise vehicle exchange / tra / rental / tulsa,16550.0,10900.0,Tue Dec 23 2014 13:40:00 GMT-0800 (PST)
2015,Kia,K900,Luxury,Sedan,automatic,knalw4d44f6019282,fl,44.0,8119.0,white,black,cire leasing,39700.0,41900.0,Tue Feb 24 2015 01:15:00 GMT-0800 (PST)
2015,Mazda,CX-5,Touring,SUV,automatic,jm3ke2cy5f0440349,fl,42.0,18504.0,gray,black,myrddin fleet services,19350.0,19200.0,Tue Dec 23 2014 14:00:00 GMT-0800 (PST)
2015,Jeep,Wrangler,Unlimited Rubicon Hard Rock,SUV,automatic,1c4bjwfg0fl502382,nc,5.0,3081.0,black,black,fifth third bank,42100.0,34700.0,Tue Jan 13 2015 09:30:00 GMT-0800 (PST)
2015,Hyundai,Genesis,3.8,Sedan,automatic,kmhgn4jexfu015345,fl,5.0,1791.0,black,beige,hyundai motor finance,37500.0,27200.0,Tue Jan 06 2015 01:30:00 GMT-0800 (PST)
2015,Nissan,Altima,2.5 S,Sedan,automatic,1n4al3ap6fn314102,fl,24.0,7378.0,gray,beige,florida auto financial group,15200.0,14500.0,Mon Dec 22 2014 09:30:00 GMT-0800 (PST)
2015,Subaru,Forester,2.5i Premium PZEV,SUV,automatic,jf2sjadc0fh441817,co,5.0,2156.0,white,gray,the auto connection,24200.0,22800.0,Wed Dec 31 2014 11:30:00 GMT-0800 (PST)
2015,Volvo,XC70,T6,Wagon,automatic,yv4902nb3f1196481,wa,46.0,8840.0,brown,black,volvo na rep/world omni,33000.0,33300.0,Wed Jan 07 2015 05:00:00 GMT-0800 (PST)
2015,Volvo,S60,T5,Sedan,automatic,yv1612tb4f1307846,wa,39.0,10506.0,brown,black,volvo na rep/world omni,26300.0,25600.0,Wed Mar 04 2015 05:30:00 GMT-0800 (PST)
2015,Volvo,XC70,T6,Wagon,automatic,yv4902nb1f1195975,wa,43.0,11111.0,silver,black,volvo na rep/world omni,32800.0,32800.0,Wed Jan 07 2015 05:00:00 GMT-0800 (PST)
2015,Nissan,Versa,1.6 SL,Sedan,automatic,3n1cn7ap3fl805881,tx,48.0,17187.0,gray,black,nissan motor acceptance corporation,9675.0,10800.0,Tue Dec 23 2014 10:10:00 GMT-0800 (PST)
2015,Volvo,XC70,T6,Wagon,automatic,yv4902nb3f1198828,wa,44.0,10991.0,white,beige,volvo na rep/world omni,32800.0,32500.0,Wed Jan 07 2015 13:00:00 GMT-0800 (PST)
2015,Volvo,XC70,T6,Wagon,automatic,yv4902nb5f1196661,wa,46.0,9830.0,gold,beige,volvo na rep/world omni,32500.0,33400.0,Wed Jan 21 2015 05:20:00 GMT-0800 (PST)
2015,Volvo,XC70,T6,Wagon,automatic,yv4902nb8f1196492,wa,47.0,12013.0,silver,black,volvo na rep/world omni,32300.0,32500.0,Wed Jan 21 2015 05:20:00 GMT-0800 (PST)
2015,Volvo,XC70,T6,Wagon,automatic,yv4902nb1f1196382,wa,42.0,15954.0,white,beige,volvo na rep/world omni,31900.0,32500.0,Wed Jan 21 2015 05:20:00 GMT-0800 (PST)
2015,Volvo,XC70,T6,Wagon,automatic,yv4902nb3f1198098,wa,47.0,9470.0,gold,black,volvo na rep/world omni,33000.0,33300.0,Wed Jan 07 2015 05:00:00 GMT-0800 (PST)
2015,Chevrolet,Suburban,LT,SUV,automatic,1gnscjkc9fr264357,az,1.0,9853.0,white,black,enterprise vehicle exchange / tra / rental / tulsa,44600.0,34750.0,Wed Feb 18 2015 03:00:00 GMT-0800 (PST)
2015,Chrysler,200,Limited,Sedan,automatic,1c3cccab6fn587519,az,2.0,5147.0,black,black,enterprise vehicle exchange / tra / rental / tulsa,15550.0,8200.0,Wed Jan 14 2015 03:00:00 GMT-0800 (PST)
2015,Chevrolet,Tahoe,LTZ,SUV,automatic,1gnscckc2fr197466,tx,44.0,2786.0,white,black,wells fargo dealer services,54100.0,54800.0,Wed Dec 31 2014 10:00:00 GMT-0800 (PST)
2015,Hyundai,Sonata,SE,Sedan,automatic,5npe24af8fh059092,ca,2.0,3295.0,white,—,enterprise vehicle exchange / tra / rental / tulsa,16500.0,9100.0,Tue Dec 23 2014 13:35:00 GMT-0800 (PST)
2015,BMW,X1,xDrive28i,SUV,automatic,wbavl1c56fvy24992,oh,49.0,10824.0,—,black,bmw north america greer,30900.0,29750.0,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2015,BMW,X1,xDrive35i,SUV,automatic,wbavm5c51fvv93813,oh,5.0,5360.0,beige,beige,bmw north america greer,33200.0,32750.0,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2015,BMW,X1,xDrive28i,SUV,automatic,wbavl1c58fvy29451,oh,43.0,12004.0,black,black,bmw north america greer,30800.0,30000.0,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2015,BMW,X1,xDrive35i,SUV,automatic,wbavm5c59fvv94093,oh,5.0,5235.0,gray,beige,bmw north america greer,33200.0,34000.0,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2015,BMW,X1,sDrive28i,SUV,automatic,wbavm1c54fvw58095,oh,48.0,10585.0,black,beige,bmw north america greer,26000.0,25500.0,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2015,BMW,X1,sDrive28i,SUV,automatic,wbavm1c57fvw57488,oh,45.0,13341.0,gray,beige,bmw north america greer,25900.0,24500.0,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2015,BMW,X1,sDrive28i,SUV,automatic,wbavm1c5xfvw56917,oh,49.0,11540.0,—,black,bmw north america greer,26000.0,27750.0,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2015,BMW,Z4,sDrive35i,Convertible,automatic,wbalm7c52fj798910,oh,48.0,5167.0,gray,—,bmw north america greer,49500.0,50000.0,Tue Feb 24 2015 06:00:00 GMT-0800 (PST)
2015,BMW,X1,xDrive28i,SUV,automatic,wbavl1c51fvy26634,oh,5.0,5310.0,white,black,bmw north america greer,31600.0,32500.0,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2015,BMW,X1,sDrive28i,SUV,automatic,wbavm1c58fvz94168,oh,45.0,8677.0,white,beige,bmw north america greer,26200.0,26500.0,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2015,BMW,X1,xDrive35i,SUV,automatic,wbavm5c55fvv94222,oh,48.0,5174.0,gray,black,bmw north america greer,33200.0,34000.0,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2015,BMW,X1,xDrive28i,SUV,automatic,wbavl1c5xfvy29211,oh,48.0,5028.0,black,black,bmw north america greer,31700.0,31250.0,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2015,BMW,X1,xDrive28i,SUV,automatic,wbavl1c56fvy24572,oh,49.0,8138.0,beige,beige,bmw north america greer,31300.0,31750.0,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2015,BMW,X1,sDrive28i,SUV,automatic,wbavm1c53fvw57469,oh,49.0,19055.0,white,black,bmw north america greer,25400.0,23750.0,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2015,Chevrolet,Malibu,LT,Sedan,automatic,1g11c5sl9ff134648,wi,5.0,1606.0,black,black,bmw alphera/alphera financial services,17100.0,17400.0,Wed Jan 14 2015 02:00:00 GMT-0800 (PST)
2015,BMW,X1,sDrive28i,SUV,automatic,wbavm1c58fvw58097,oh,49.0,5614.0,brown,black,bmw north america greer,26400.0,25500.0,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2015,BMW,Z4,sDrive28i,Convertible,automatic,wball5c59fp557317,oh,49.0,5397.0,gray,—,bmw north america greer,42300.0,40500.0,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2015,BMW,X1,xDrive28i,SUV,automatic,wbavl1c53fvy25131,oh,44.0,4739.0,beige,—,bmw north america raa,50600.0,52750.0,Tue Jun 16 2015 07:00:00 GMT-0700 (PDT)
2015,BMW,X1,xDrive28i,SUV,automatic,wbavl1c59fvy29376,oh,5.0,5243.0,white,black,bmw north america greer,31600.0,33250.0,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2015,BMW,X1,xDrive35i,SUV,automatic,wbavm5c55fvv93457,oh,44.0,13203.0,—,black,bmw north america greer,31800.0,30750.0,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2015,BMW,X1,sDrive28i,SUV,automatic,wbavm1c5xfvz94110,oh,5.0,5163.0,—,black,bmw north america greer,26400.0,24500.0,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2015,BMW,X1,xDrive28i,SUV,automatic,wbavl1c55fvy32257,oh,49.0,6382.0,black,black,bmw north america greer,31500.0,32000.0,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2015,BMW,X1,xDrive28i,SUV,automatic,wbavl1c5xfvy26597,oh,49.0,11340.0,gray,black,bmw north america greer,30900.0,31000.0,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2015,Chevrolet,Suburban,LT,SUV,automatic,1gnskjkc2fr201104,pa,44.0,14841.0,black,black,enterprise veh exchange/rental,48000.0,47900.0,Fri Jan 02 2015 09:00:00 GMT-0800 (PST)
2015,Chevrolet,Tahoe,LT,SUV,automatic,1gnscbkc4fr159036,tx,43.0,10640.0,black,black,fiserv/regions bank,42400.0,44750.0,Tue Dec 30 2014 10:30:00 GMT-0800 (PST)
2015,Ford,Explorer,Sport,SUV,automatic,1fm5k8gt6fga83802,il,35.0,27.0,red,black,ford motor credit company,37500.0,41000.0,Tue Jan 13 2015 11:00:00 GMT-0800 (PST)
2015,Ford,Explorer,Limited,SUV,automatic,1fm5k8f82fga15042,oh,44.0,19770.0,green,gray,enterprise veh exchange/rental,33000.0,32500.0,Tue Jan 27 2015 01:30:00 GMT-0800 (PST)
2015,Chevrolet,Suburban,LTZ,SUV,automatic,1gnskkkc4fr193853,md,45.0,16270.0,black,black,enterprise veh exchange/rental,57000.0,56000.0,Tue Dec 30 2014 09:30:00 GMT-0800 (PST)
2015,Chevrolet,Tahoe,LTZ,SUV,automatic,1gnskckcxfr220155,oh,49.0,16161.0,black,gray,enterprise veh exchange/rental,54900.0,52800.0,Tue Dec 30 2014 09:30:00 GMT-0800 (PST)
2015,Chevrolet,Tahoe,LT,SUV,automatic,1gnskbkc0fr189220,md,5.0,16534.0,black,black,enterprise veh exchange/rental,44500.0,42750.0,Tue Jan 06 2015 01:30:00 GMT-0800 (PST)
2015,Chevrolet,Tahoe,LT,SUV,automatic,1gnscbkc8fr150257,tn,5.0,17887.0,silver,gray,enterprise veh exchange/rental,41800.0,41800.0,Wed Dec 31 2014 10:30:00 GMT-0800 (PST)
2015,Chevrolet,Tahoe,LT,SUV,automatic,1gnskbkc6fr160451,nj,25.0,19082.0,gray,black,enterprise veh exchange/rental,43800.0,34250.0,Wed Jan 07 2015 09:30:00 GMT-0800 (PST)
2015,Kia,Sorento,LX,SUV,automatic,5xykt3a69fg552331,nc,43.0,27206.0,—,gray,enterprise veh exchange/rental,18800.0,18500.0,Tue Dec 30 2014 09:15:00 GMT-0800 (PST)
2015,Hyundai,Sonata,SE,Sedan,automatic,5npe24af8fh122675,nj,1.0,2655.0,silver,gray,enterprise vehicle exchange / tra / rental / tulsa,15850.0,11900.0,Wed Feb 11 2015 04:00:00 GMT-0800 (PST)
2015,Mazda,CX-5,Touring,SUV,automatic,jm3ke4cy5f0436118,md,49.0,22049.0,red,gray,enterprise veh exchange/rental,20300.0,20700.0,Tue Jan 06 2015 01:30:00 GMT-0800 (PST)
2015,GMC,Yukon,Denali,SUV,automatic,1gks2ckj7fr100230,mi,49.0,12360.0,off-white,gray,gm remarketing,21000.0,20300.0,Thu May 28 2015 02:30:00 GMT-0700 (PDT)
2015,Hyundai,Sonata,SE,Sedan,automatic,5npe24af0fh004832,ga,45.0,17581.0,silver,gray,hyundai motor america,15250.0,16200.0,Tue Feb 03 2015 01:30:00 GMT-0800 (PST)
2015,Ford,Fusion,SE,Sedan,automatic,3fa6p0h73fr145166,ca,2.0,9313.0,gray,black,enterprise vehicle exchange / tra / rental / tulsa,13550.0,10200.0,Tue Dec 30 2014 12:00:00 GMT-0800 (PST)
2015,Hyundai,Sonata,SE,Sedan,automatic,5npe24af3fh006039,ga,48.0,26219.0,silver,gray,hyundai motor america,15000.0,15900.0,Tue Feb 03 2015 01:30:00 GMT-0800 (PST)
2015,Mazda,CX-5,Touring,SUV,automatic,jm3ke4cy7f0431289,az,36.0,31043.0,red,black,onesource/southwest remarketing,20300.0,19000.0,Tue Dec 30 2014 11:00:00 GMT-0800 (PST)
2015,Mazda,CX-5,Touring,SUV,automatic,jm3ke4cyxf0445056,oh,44.0,26372.0,red,black,enterprise veh exchange/rental,20100.0,20400.0,Tue Jan 06 2015 01:30:00 GMT-0800 (PST)
2015,Mazda,CX-5,Touring,SUV,automatic,jm3ke2cy6f0437363,oh,45.0,26919.0,blue,black,enterprise veh exchange/rental,19150.0,18800.0,Tue Dec 30 2014 09:30:00 GMT-0800 (PST)
2015,Hyundai,Sonata,SE,Sedan,automatic,5npe24af5fh055338,ca,2.0,8348.0,brown,gray,enterprise vehicle exchange / tra / rental / tulsa,15750.0,9000.0,Tue Jan 06 2015 13:00:00 GMT-0800 (PST)
2015,Hyundai,Sonata,SE,Sedan,automatic,5npe24afxfh005731,ga,44.0,20201.0,red,gray,hyundai motor america,14450.0,15700.0,Mon Jan 06 2014 09:30:00 GMT-0800 (PST)
2015,Kia,Sorento,LX,SUV,automatic,5xyktca69fg571669,oh,5.0,17883.0,white,beige,enterprise veh exchange/rental,20600.0,20100.0,Tue Jan 13 2015 09:30:00 GMT-0800 (PST)
2015,Mazda,Mazda6,i Sport,Sedan,automatic,jm1gj1u64f1178335,tn,49.0,17871.0,silver,gray,enterprise veh exchange/rental,17650.0,17900.0,Wed Dec 31 2014 10:30:00 GMT-0800 (PST)
2015,Volvo,XC70,T6,Wagon,automatic,yv4902nb0f1197894,ca,42.0,17943.0,silver,black,volvo na rep/world omni,32000.0,32300.0,Thu Feb 26 2015 04:30:00 GMT-0800 (PST)
2015,Nissan,Altima,2.5 S,Sedan,automatic,1n4al3ap0fn325208,tx,2.0,7361.0,red,gray,dtag tra,16100.0,7500.0,Tue Jan 27 2015 03:00:00 GMT-0800 (PST)
2015,Mazda,Mazda6,i Sport,Sedan,automatic,jm1gj1u66f1168955,ca,2.0,16087.0,gray,black,enterprise car sales/orange,17700.0,8000.0,Tue Jan 06 2015 13:00:00 GMT-0800 (PST)
2015,Mazda,Mazda6,i Sport,Sedan,automatic,jm1gj1u55f1180084,nj,2.0,12022.0,gray,black,enterprise vehicle exchange / tra / rental / tulsa,17400.0,12100.0,Wed Jan 14 2015 12:00:00 GMT-0800 (PST)
2015,Volvo,XC70,T6,Wagon,automatic,yv4902nbxf1198082,ca,47.0,12701.0,silver,black,volvo na rep/world omni,32300.0,32500.0,Thu Feb 26 2015 04:30:00 GMT-0800 (PST)
2015,Nissan,Versa Note,1.6 SV,Hatchback,automatic,3n1ce2cp7fl355992,ca,2.0,9858.0,blue,black,enterprise vehicle exchange / tra / rental / tulsa,11950.0,10200.0,Tue Jan 13 2015 12:00:00 GMT-0800 (PST)
2015,Chevrolet,Silverado 2500HD,LT,Crew Cab,automatic,1gc1kve86ff166250,fl,41.0,11237.0,gray,black,enterprise veh exchange/rental,42600.0,42800.0,Tue Dec 30 2014 09:30:00 GMT-0800 (PST)
2015,Chevrolet,Silverado 2500HD,LT,Crew Cab,automatic,1gc1kve86ff166555,fl,47.0,12844.0,white,gray,enterprise veh exchange/rental,42400.0,42600.0,Tue Dec 30 2014 09:30:00 GMT-0800 (PST)
2015,Chevrolet,Silverado 2500HD,LT,Crew Cab,automatic,1gc1kve80ff137357,il,43.0,14779.0,white,black,ars/express car and truck rental inc,42200.0,42500.0,Thu Jan 08 2015 10:00:00 GMT-0800 (PST)
2015,Chevrolet,Silverado 2500HD,LT,Crew Cab,automatic,1gc1kve89ff169286,fl,44.0,14825.0,white,black,enterprise veh exchange/rental,42300.0,42500.0,Tue Dec 30 2014 09:30:00 GMT-0800 (PST)
2015,Chevrolet,Silverado 3500HD,Work Truck,Crew Cab,automatic,1gc4kyc82ff109934,pa,23.0,28473.0,white,gray,capps rent a car,37900.0,38300.0,Wed Jan 07 2015 09:30:00 GMT-0800 (PST)
2015,Chevrolet,Tahoe,LT,SUV,automatic,1gnscbkc5fr196614,fl,5.0,16896.0,white,beige,enterprise veh exchange/rental,41900.0,42600.0,Tue Dec 30 2014 09:30:00 GMT-0800 (PST)
2015,Chevrolet,Malibu,LT,Sedan,automatic,1g11d5sl8ff126229,tx,47.0,7880.0,red,gray,tdaf remarketing,16650.0,16300.0,Wed Jan 07 2015 10:15:00 GMT-0800 (PST)
2015,Chevrolet,Tahoe,LT,SUV,automatic,1gnskbkc0fr154144,sc,49.0,17723.0,white,—,enterprise veh exchange/rental,44100.0,42200.0,Thu Jan 08 2015 09:15:00 GMT-0800 (PST)
2015,Chevrolet,Tahoe,LTZ,SUV,automatic,1gnscckc4fr180698,fl,41.0,11634.0,silver,black,tdaf remarketing,52100.0,53600.0,Tue Dec 30 2014 09:00:00 GMT-0800 (PST)
2015,Ford,F-250 Super Duty,XLT,Crew Cab,automatic,1ft7w2bt7fea97564,fl,46.0,20882.0,white,gray,enterprise veh exchange/rental,38700.0,38600.0,Tue Jan 06 2015 09:30:00 GMT-0800 (PST)
2015,Ford,F-250 Super Duty,XLT,Crew Cab,automatic,1ft7w2bt9fea82578,fl,34.0,21725.0,gray,gray,enterprise veh exchange/rental,38700.0,39600.0,Tue Jan 06 2015 01:30:00 GMT-0800 (PST)
2015,Kia,Sorento,LX,SUV,automatic,5xyktca65fg561446,oh,44.0,10003.0,silver,black,kia motors america  inc,21300.0,21100.0,Tue Jan 06 2015 01:30:00 GMT-0800 (PST)
2015,Hyundai,Sonata,SE,Sedan,automatic,5npe24af8fh005775,ga,45.0,18128.0,white,gray,hyundai motor america,14650.0,15700.0,Mon Jan 06 2014 09:30:00 GMT-0800 (PST)
2015,Kia,Sorento,LX,SUV,automatic,5xyktca64fg571255,oh,5.0,9612.0,silver,gray,kia motors america  inc,21300.0,21100.0,Tue Jan 06 2015 01:30:00 GMT-0800 (PST)
2015,Kia,Sorento,LX,SUV,automatic,5xyktca6xfg570868,oh,44.0,14191.0,black,black,kia motors america  inc,21100.0,20400.0,Tue Jan 06 2015 01:30:00 GMT-0800 (PST)
2015,Kia,K900,Luxury,Sedan,automatic,knalw4d40f6020591,wi,5.0,4223.0,black,black,kia motors america  inc,41800.0,42750.0,Wed Jan 21 2015 02:00:00 GMT-0800 (PST)
2015,Kia,Sorento,LX,SUV,automatic,5xyktca61fg571150,oh,48.0,14461.0,white,black,kia motors america  inc,21100.0,20700.0,Tue Jan 06 2015 01:30:00 GMT-0800 (PST)
2015,Hyundai,Sonata,SE,Sedan,automatic,5npe24af9fh004201,nv,47.0,5554.0,silver,gray,remarketing by ge/certified fleet inc,15800.0,16300.0,Wed Dec 31 2014 12:15:00 GMT-0800 (PST)
2015,Kia,Sorento,LX,SUV,automatic,5xyktca68fg561585,oh,47.0,12636.0,silver,tan,kia motors america  inc,21100.0,20500.0,Tue Jan 06 2015 01:30:00 GMT-0800 (PST)
2015,Kia,Sorento,LX,SUV,automatic,5xyktca62fg560948,oh,48.0,6255.0,silver,black,kia motors america  inc,21400.0,21000.0,Tue Jan 06 2015 01:30:00 GMT-0800 (PST)
